store_id,store_name,country,cohort_month,first_order_date,activity_week,orders_count,week_number
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-01-22,6,2
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-01-29,4,3
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-02-05,4,4
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-02-12,5,5
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-02-19,1,6
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-02-26,6,7
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-03-04,8,8
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-03-11,6,9
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-03-18,8,10
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-03-25,8,11
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-04-01,6,12
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-04-08,9,13
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-04-15,8,14
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-04-22,8,15
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-04-29,13,16
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-05-06,7,17
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-05-13,6,18
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-05-20,6,19
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-05-27,10,20
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-06-03,3,21
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-06-10,8,22
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-06-17,4,23
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-06-24,5,24
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-07-01,5,25
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-07-08,7,26
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-07-15,9,27
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-07-22,3,28
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-07-29,4,29
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-08-05,6,30
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-08-12,10,31
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-08-19,4,32
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-08-26,6,33
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-09-02,5,34
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-09-09,11,35
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-09-16,11,36
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-09-23,9,37
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-09-30,5,38
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-10-07,8,39
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-10-14,4,40
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-10-21,7,41
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-10-28,5,42
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-11-04,12,43
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-11-11,8,44
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-11-18,15,45
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-11-25,9,46
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-12-02,15,47
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-12-09,9,48
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-12-16,6,49
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-12-23,11,50
137,store-italy-2,Italy,2024-10-01,2024-01-09,2024-12-30,2,51
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-01-01,7,0
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-01-08,7,1
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-01-15,7,2
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-01-22,3,3
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-01-29,10,4
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-02-05,1,5
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-02-12,3,6
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-02-19,7,7
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-02-26,3,8
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-03-04,6,9
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-03-11,10,10
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-03-18,7,11
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-03-25,7,12
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-04-01,5,13
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-04-08,5,14
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-04-15,7,15
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-04-22,3,16
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-04-29,6,17
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-05-06,3,18
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-05-13,4,19
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-05-20,6,20
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-05-27,6,21
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-06-03,12,22
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-06-10,7,23
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-06-17,5,24
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-06-24,11,25
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-07-01,8,26
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-07-08,7,27
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-07-15,4,28
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-07-22,1,29
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-07-29,8,30
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-08-05,5,31
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-08-12,11,32
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-08-19,7,33
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-08-26,5,34
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-09-02,4,35
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-09-09,6,36
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-09-16,7,37
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-09-23,7,38
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-09-30,7,39
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-10-07,5,40
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-10-14,9,41
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-10-21,9,42
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-10-28,13,43
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-11-04,12,44
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-11-11,9,45
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-11-18,13,46
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-11-25,11,47
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-12-02,15,48
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-12-09,7,49
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-12-16,14,50
139,store-italy-4,Italy,2024-10-01,2024-01-01,2024-12-23,9,51
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-01-01,3,0
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-01-08,5,1
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-01-15,8,2
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-01-22,7,3
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-01-29,1,4
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-02-05,5,5
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-02-12,6,6
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-02-19,4,7
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-02-26,3,8
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-03-04,10,9
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-03-11,17,10
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-03-18,5,11
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-03-25,9,12
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-04-01,5,13
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-04-08,3,14
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-04-15,2,15
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-04-22,8,16
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-04-29,8,17
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-05-06,14,18
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-05-13,8,19
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-05-20,10,20
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-05-27,10,21
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-06-03,6,22
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-06-10,7,23
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-06-17,7,24
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-06-24,8,25
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-07-01,9,26
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-07-08,9,27
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-07-15,7,28
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-07-22,3,29
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-07-29,12,30
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-08-05,4,31
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-08-12,7,32
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-08-19,3,33
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-08-26,4,34
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-09-02,8,35
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-09-09,8,36
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-09-16,4,37
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-09-23,7,38
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-09-30,8,39
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-10-07,8,40
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-10-14,7,41
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-10-21,4,42
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-10-28,7,43
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-11-04,9,44
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-11-11,11,45
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-11-18,11,46
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-11-25,10,47
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-12-02,10,48
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-12-09,13,49
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-12-16,13,50
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-12-23,6,51
143,store-germany-3,Germany,2024-10-01,2024-01-02,2024-12-30,2,52
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-01-01,4,0
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-01-08,7,1
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-01-15,5,2
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-01-22,5,3
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-01-29,3,4
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-02-05,2,5
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-02-12,5,6
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-02-19,1,7
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-02-26,7,8
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-03-04,6,9
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-03-11,3,10
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-03-18,2,11
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-03-25,6,12
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-04-01,6,13
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-04-08,5,14
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-04-15,13,15
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-04-22,7,16
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-04-29,7,17
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-05-06,4,18
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-05-13,7,19
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-05-20,6,20
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-05-27,6,21
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-06-03,5,22
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-06-10,3,23
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-06-17,5,24
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-06-24,6,25
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-07-01,7,26
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-07-08,6,27
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-07-15,4,28
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-07-22,5,29
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-07-29,4,30
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-08-05,5,31
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-08-12,4,32
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-08-19,7,33
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-08-26,8,34
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-09-02,6,35
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-09-09,6,36
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-09-16,8,37
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-09-23,4,38
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-09-30,8,39
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-10-07,5,40
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-10-14,8,41
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-10-21,7,42
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-10-28,10,43
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-11-04,12,44
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-11-11,10,45
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-11-18,9,46
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-11-25,8,47
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-12-02,15,48
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-12-09,8,49
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-12-16,16,50
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-12-23,11,51
151,store-netherlands-1,Netherlands,2024-10-01,2024-01-03,2024-12-30,3,52
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-01-01,3,0
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-01-08,7,1
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-01-15,8,2
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-01-22,6,3
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-01-29,1,4
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-02-05,6,5
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-02-12,7,6
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-02-19,1,7
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-02-26,8,8
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-03-04,8,9
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-03-11,4,10
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-03-18,5,11
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-03-25,7,12
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-04-01,9,13
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-04-08,5,14
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-04-15,5,15
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-04-22,8,16
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-04-29,9,17
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-05-06,13,18
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-05-13,5,19
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-05-20,10,20
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-05-27,7,21
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-06-03,4,22
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-06-10,4,23
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-06-17,4,24
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-06-24,8,25
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-07-01,9,26
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-07-08,1,27
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-07-15,5,28
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-07-22,5,29
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-07-29,6,30
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-08-05,3,31
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-08-12,5,32
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-08-19,6,33
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-08-26,5,34
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-09-02,8,35
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-09-09,5,36
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-09-16,7,37
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-09-23,7,38
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-09-30,10,39
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-10-07,7,40
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-10-14,8,41
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-10-21,7,42
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-10-28,5,43
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-11-04,9,44
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-11-11,7,45
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-11-18,9,46
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-11-25,4,47
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-12-02,13,48
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-12-09,10,49
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-12-16,6,50
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-12-23,10,51
156,store-belgium-1,Belgium,2024-10-01,2024-01-01,2024-12-30,3,52
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-01-01,5,0
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-01-08,2,1
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-01-15,5,2
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-01-22,7,3
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-01-29,4,4
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-02-05,10,5
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-02-12,8,6
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-02-19,6,7
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-02-26,5,8
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-03-04,9,9
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-03-11,6,10
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-03-18,8,11
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-03-25,6,12
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-04-01,6,13
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-04-08,15,14
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-04-15,6,15
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-04-22,3,16
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-04-29,7,17
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-05-06,9,18
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-05-13,9,19
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-05-20,5,20
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-05-27,13,21
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-06-03,12,22
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-06-10,10,23
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-06-17,6,24
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-06-24,4,25
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-07-01,13,26
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-07-08,2,27
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-07-15,7,28
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-07-22,6,29
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-07-29,4,30
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-08-05,4,31
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-08-12,7,32
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-08-19,3,33
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-08-26,7,34
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-09-02,3,35
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-09-09,7,36
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-09-16,6,37
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-09-23,4,38
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-09-30,5,39
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-10-07,9,40
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-10-14,4,41
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-10-21,9,42
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-10-28,10,43
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-11-04,11,44
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-11-11,14,45
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-11-18,7,46
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-11-25,7,47
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-12-02,8,48
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-12-09,12,49
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-12-16,9,50
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-12-23,8,51
127,store-morocco-2,Morocco,2024-11-01,2024-01-01,2024-12-30,2,52
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-01-01,6,0
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-01-08,4,1
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-01-15,6,2
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-01-22,2,3
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-01-29,4,4
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-02-05,4,5
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-02-12,3,6
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-02-19,8,7
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-02-26,2,8
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-03-04,10,9
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-03-11,9,10
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-03-18,6,11
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-03-25,5,12
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-04-01,5,13
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-04-08,4,14
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-04-15,7,15
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-04-22,3,16
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-04-29,6,17
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-05-06,7,18
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-05-13,8,19
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-05-20,5,20
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-05-27,6,21
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-06-03,3,22
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-06-10,5,23
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-06-17,4,24
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-06-24,4,25
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-07-01,3,26
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-07-08,3,27
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-07-15,4,28
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-07-22,6,29
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-07-29,1,30
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-08-05,7,31
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-08-12,9,32
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-08-19,8,33
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-08-26,6,34
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-09-02,8,35
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-09-09,3,36
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-09-16,5,37
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-09-23,5,38
128,store-morocco-3,Morocco,2024-11-01,2024-01-02,2024-09-30,9,39
